account_id,bank_district_id,frequency,date_opened,year,lor,disp_id,client_id,type,birth_number,client_district_id,birth_year,birth_day,birth_month,gender,age,age_group,total_credit,average_credit,frequency_credit,most_recent_credit_date,total_withdrawal,average_withdrawal,frequency_withdrawal,most_recent_withdrawal_date,client_district,client_region,loan_id,loan_status,had_granted_loan_in1997,creditcard_type,had_creditcard_issued_in1997
1830,10,POPLATEK MESICNE,930208,1993,3,2220,2220,OWNER,525217,20,1952,17,2,F,44,40,151140.69999999998,6297.53,24,961231,142039.20000000004,4897.9,29,961231,Strakonice,south Bohemia,0,0,0,0,0
7753,74,POPLATEK MESICNE,930208,1993,3,9285,9593,OWNER,685128,74,1968,28,1,F,28,20,876427.9,21376.29,41,961231,825025.5999999999,13750.43,60,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
244,24,POPLATEK MESICNE,930208,1993,3,295,295,OWNER,390327,12,1939,27,3,M,57,50,69741.20000000001,2179.41,32,961231,53371.19999999999,821.1,65,961231,Pribram,central Bohemia,0,0,0,0,0
1477,1,POPLATEK MESICNE,930208,1993,3,1790,1790,OWNER,530528,1,1953,28,5,M,43,40,38661.2,1610.88,24,961231,36115.19999999999,950.4,38,961231,Hl.m. Praha,Prague,0,0,0,0,0
4240,50,POPLATEK MESICNE,930208,1993,3,5111,5111,OWNER,591212,50,1959,12,12,M,37,30,370570.5,14252.71,26,961231,378443.19999999995,8801.0,43,961231,Svitavy,east Bohemia,0,0,0,0,0
1006,6,POPLATEK MESICNE,930208,1993,3,1210,1210,OWNER,611012,6,1961,12,10,M,35,30,50622.3,1745.6,29,961231,50197.19999999999,635.41,79,961231,Kutna Hora,central Bohemia,0,0,0,0,0
830,74,POPLATEK MESICNE,930208,1993,3,999,999,OWNER,665901,74,1966,1,9,F,30,30,218782.6,9115.94,24,961231,204515.20000000004,6391.1,32,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
9188,45,POPLATEK MESICNE,930208,1993,3,11006,11314,OWNER,360602,45,1936,2,6,M,60,60,167085.2,4641.26,36,961231,155170.80000000005,2424.54,64,961231,Jicin,east Bohemia,0,0,0,0,0
1965,57,POPLATEK PO OBRATU,930208,1993,3,2390,2390,OWNER,380513,57,1938,13,5,M,58,50,232400.1,8938.47,26,961231,221751.0,6522.09,34,961231,Hodonin,south Moravia,0,0,0,0,0
1134,6,POPLATEK MESICNE,930209,1993,3,1363,1363,OWNER,796227,6,1979,27,12,F,17,10,159683.1,6141.66,26,961231,165435.20000000004,2852.33,58,961231,Kutna Hora,central Bohemia,0,0,0,0,0
1601,10,POPLATEK MESICNE,930209,1993,3,1941,1941,OWNER,215712,10,1921,12,7,F,75,70,49539.7,2064.15,24,961231,49763.19999999999,1421.81,35,961231,Praha - vychod,central Bohemia,0,0,0,0,0
2861,38,POPLATEK MESICNE,930210,1993,3,3457,3457,OWNER,235614,75,1923,14,6,F,73,70,72273.3,3011.39,24,961231,72721.20000000001,1652.75,44,961231,Prerov,north Moravia,0,0,0,0,0
813,16,POPLATEK MESICNE,930210,1993,3,976,976,OWNER,556119,16,1955,19,11,F,41,40,159721.7,6655.07,24,961231,150375.20000000004,3667.69,41,961231,Jindrichuv Hradec,south Bohemia,0,0,0,0,0
2585,75,POPLATEK MESICNE,930210,1993,3,3120,3120,OWNER,640602,75,1964,2,6,M,32,30,195668.39999999997,8152.85,24,961231,212955.20000000004,5915.42,36,961231,Prerov,north Moravia,0,0,0,0,0
2220,16,POPLATEK MESICNE,930210,1993,3,2689,2689,OWNER,230117,16,1923,17,1,M,73,70,74790.00000000003,3116.25,24,961231,82411.20000000001,1872.98,44,961231,Jindrichuv Hradec,south Bohemia,0,0,0,0,0
2763,64,POPLATEK MESICNE,930211,1993,3,3336,3336,OWNER,515530,64,1951,30,5,F,45,40,436299.1,15582.11,28,961231,455580.19999999984,9297.56,49,961231,Zlin,south Moravia,0,0,0,0,0
2342,51,POPLATEK MESICNE,930211,1993,3,2830,2830,OWNER,741114,51,1974,14,11,M,22,20,40123.29999999999,1671.8,24,961231,37813.19999999999,945.33,40,961231,Trutnov,east Bohemia,0,0,0,0,0
1944,72,POPLATEK MESICNE,930212,1993,3,2363,2363,OWNER,470618,43,1947,18,6,M,49,40,235480.00000000003,9811.67,24,961231,234427.20000000004,4596.61,51,961231,Hradec Kralove,east Bohemia,0,0,0,0,0
1966,27,POPLATEK MESICNE,930212,1993,3,2391,2391,OWNER,420124,1,1942,24,1,M,54,50,269079.5999999999,11211.65,24,961231,269803.2,5188.52,52,961231,Hl.m. Praha,Prague,0,0,0,0,0
1801,46,POPLATEK MESICNE,930213,1993,3,2181,2181,OWNER,680722,46,1968,22,7,M,28,20,253485.19999999998,9749.43,26,961231,227139.20000000004,3390.14,67,961231,Nachod,east Bohemia,0,0,0,0,0
2543,68,POPLATEK MESICNE,930213,1993,3,3070,3070,OWNER,201212,46,1920,12,12,M,76,70,75886.50000000001,3161.94,24,961231,64205.19999999999,1565.98,41,961231,Nachod,east Bohemia,0,0,0,0,0
2293,31,POPLATEK MESICNE,930213,1993,3,2776,2776,OWNER,345607,31,1934,7,6,F,62,60,81902.39999999998,3412.6,24,961231,81189.2,2136.56,38,961231,Tachov,west Bohemia,0,0,0,0,0
11013,1,POPLATEK TYDNE,930214,1993,3,13231,13539,OWNER,780907,63,1978,7,9,M,18,10,553507.6000000001,22140.3,25,961231,561122.0,7287.3,77,961231,Vyskov,south Moravia,0,0,0,0,0
2423,30,POPLATEK MESICNE,930214,1993,3,2928,2928,OWNER,320302,38,1932,2,3,M,64,60,68849.50000000001,2868.73,24,961231,70297.2,1434.64,49,961231,Louny,north Bohemia,0,0,0,0,0
142,51,POPLATEK MESICNE,930215,1993,3,171,171,OWNER,290625,51,1929,25,6,M,67,60,55692.50000000001,2320.52,24,961231,51565.19999999999,1393.65,37,961231,Trutnov,east Bohemia,0,0,0,0,0
3424,74,POPLATEK MESICNE,930216,1993,3,4139,4139,OWNER,690720,74,1969,20,7,M,27,20,507483.69999999995,15378.29,33,961231,458012.1999999999,6361.28,72,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
539,13,POPLATEK PO OBRATU,930216,1993,3,649,649,OWNER,785502,13,1978,2,5,F,18,10,373632.1,13344.0,28,961231,384247.8,8732.9,44,961231,Rakovnik,central Bohemia,0,0,0,0,0
979,21,POPLATEK MESICNE,930216,1993,3,1180,1180,OWNER,441006,21,1944,6,10,M,52,50,234712.0,9779.67,24,961231,253223.20000000004,5275.48,48,961231,Tabor,south Bohemia,0,0,0,0,0
3554,66,POPLATEK MESICNE,930216,1993,3,4289,4289,OWNER,811123,66,1981,23,11,M,15,10,96440.4,2411.01,40,961231,97075.20000000001,2773.58,35,961231,Zdar nad Sazavou,south Moravia,0,0,0,0,0
3545,51,POPLATEK MESICNE,930217,1993,3,4279,4279,OWNER,491013,51,1949,13,10,M,47,40,264420.30000000005,11017.51,24,961231,286591.2,6990.03,41,961231,Trutnov,east Bohemia,0,0,0,0,0
3047,16,POPLATEK MESICNE,930217,1993,3,3684,3684,OWNER,616231,16,1961,31,12,F,35,30,42835.70000000001,1784.82,24,961231,39947.19999999999,1051.24,38,961231,Jindrichuv Hradec,south Bohemia,0,0,0,0,0
3374,21,POPLATEK MESICNE,930217,1993,3,4080,4080,OWNER,435926,21,1943,26,9,F,53,50,33662.8,6732.56,5,961231,24729.7,915.91,27,961231,Tabor,south Bohemia,0,0,0,0,0
96,68,POPLATEK MESICNE,930218,1993,3,114,114,OWNER,695624,74,1969,24,6,F,27,20,578973.7,24123.9,24,961231,618709.1999999998,6652.79,93,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
461,30,POPLATEK MESICNE,930218,1993,3,554,554,OWNER,255419,30,1925,19,4,F,71,70,78685.80000000002,3278.58,24,961231,75915.20000000001,1615.22,47,961231,Sokolov,west Bohemia,0,0,0,0,0
3593,1,POPLATEK MESICNE,930218,1993,3,4336,4336,OWNER,695802,19,1969,2,8,F,27,20,207115.7,8629.82,24,961231,215955.20000000004,3540.25,61,961231,Prachatice,south Bohemia,0,0,0,0,0
3026,24,POPLATEK MESICNE,930218,1993,3,3655,3655,OWNER,680206,59,1968,6,2,M,28,20,271183.0,11299.29,24,961231,299703.19999999995,6116.39,49,961231,Kromeriz,south Moravia,0,0,0,0,0
1054,10,POPLATEK MESICNE,930219,1993,3,1266,1266,OWNER,526124,71,1952,24,11,F,44,40,128385.7,4937.91,26,961231,137307.20000000004,2746.14,50,961231,Novy Jicin,north Moravia,0,0,0,0,0
2433,71,POPLATEK MESICNE,930219,1993,3,2939,2939,OWNER,180213,8,1918,13,2,M,78,70,58212.50000000001,2425.52,24,961231,64799.19999999998,1506.96,43,961231,Mlada Boleslav,central Bohemia,0,0,0,0,0
3691,50,POPLATEK MESICNE,930219,1993,3,4451,4451,OWNER,276019,50,1927,19,10,F,69,60,79651.8,3318.82,24,961231,78349.20000000001,1910.96,41,961231,Svitavy,east Bohemia,0,0,0,0,0
3787,70,POPLATEK MESICNE,930219,1993,3,4567,4567,OWNER,370212,70,1937,12,2,M,59,50,275339.3,11472.47,24,961231,282659.2,5768.56,49,961231,Karvina,north Moravia,0,0,0,0,0
128,2,POPLATEK MESICNE,930219,1993,3,153,153,OWNER,815212,13,1981,12,2,F,15,10,65382.6,2335.09,28,961231,55025.19999999999,1572.15,35,961231,Rakovnik,central Bohemia,0,0,0,0,0
3168,39,POPLATEK MESICNE,930220,1993,3,3831,3831,OWNER,180211,11,1918,11,2,M,78,70,76909.7,3204.57,24,961231,78009.2,1902.66,41,961231,Praha - zapad,central Bohemia,0,0,0,0,0
4937,12,POPLATEK MESICNE,930220,1993,3,5965,5965,OWNER,510410,50,1951,10,4,M,45,40,755826.4,18895.66,40,961231,754620.6,10337.27,73,961231,Svitavy,east Bohemia,0,0,0,0,0
2124,69,POPLATEK MESICNE,930220,1993,3,2569,2569,OWNER,480401,69,1948,1,4,M,48,40,281120.80000000005,11713.37,24,961231,293483.2,4658.46,63,961231,Jesenik,north Moravia,0,0,0,0,0
322,1,POPLATEK MESICNE,930220,1993,3,392,392,OWNER,505401,74,1950,1,4,F,46,40,218342.6,8733.7,25,961231,244895.20000000004,4897.9,50,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
4355,31,POPLATEK MESICNE,930221,1993,3,5246,5246,OWNER,820515,70,1982,15,5,M,14,10,91790.2,2415.53,38,961231,91675.20000000001,2864.85,32,961231,Karvina,north Moravia,0,0,0,0,0
1678,1,POPLATEK MESICNE,930222,1993,3,2038,2038,OWNER,805329,1,1980,29,3,F,16,10,303639.70000000007,12651.65,24,961231,321235.19999999995,5019.3,64,961231,Hl.m. Praha,Prague,0,0,0,0,0
2396,2,POPLATEK MESICNE,930222,1993,3,2893,2893,OWNER,276102,2,1927,2,11,F,69,60,51527.90000000001,2147.0,24,961231,46341.19999999999,1448.16,32,961231,Benesov,central Bohemia,0,0,0,0,0
1005,54,POPLATEK TYDNE,930223,1993,3,1209,1209,OWNER,575409,36,1957,9,4,F,39,30,454352.20000000007,18174.09,25,961231,385896.0,8575.47,45,961231,Liberec,north Bohemia,0,0,0,0,0
697,28,POPLATEK MESICNE,930223,1993,3,835,835,OWNER,436020,28,1943,20,10,F,53,50,290202.69999999995,12091.78,24,961231,279179.2,5939.98,47,961231,Plzen - sever,west Bohemia,0,0,0,0,0
925,59,POPLATEK MESICNE,930223,1993,3,1114,1114,OWNER,800618,59,1980,18,6,M,16,10,242644.30000000002,10110.18,24,961231,213015.20000000004,5325.38,40,961231,Kromeriz,south Moravia,0,0,0,0,0
2110,64,POPLATEK MESICNE,930223,1993,3,2554,2554,OWNER,410920,64,1941,20,9,M,55,50,38025.1,1584.38,24,961231,37535.19999999999,987.77,38,961231,Zlin,south Moravia,0,0,0,0,0
1366,60,POPLATEK MESICNE,930224,1993,3,1654,1654,OWNER,631208,60,1963,8,12,M,33,30,103854.59999999998,3846.47,27,961231,106523.20000000003,1566.52,68,961231,Prostejov,south Moravia,0,0,0,0,0
1050,57,POPLATEK PO OBRATU,930224,1993,3,1260,1260,OWNER,455103,57,1945,3,1,F,51,50,338096.4,13003.71,26,961231,322675.0,6585.2,49,961231,Hodonin,south Moravia,0,0,0,0,0
3117,33,POPLATEK MESICNE,930224,1993,3,3770,3770,OWNER,255103,35,1925,3,1,F,71,70,65225.8,2717.74,24,961231,59275.19999999999,1796.22,33,961231,Jablonec n. Nisou,north Bohemia,0,0,0,0,0
562,50,POPLATEK MESICNE,930225,1993,3,675,675,OWNER,751112,50,1975,12,11,M,21,20,120117.2,3079.93,39,961231,127075.20000000003,3258.34,39,961231,Svitavy,east Bohemia,0,0,0,0,0
5369,54,POPLATEK MESICNE,930225,1993,3,6481,6481,OWNER,586224,1,1958,24,12,F,38,30,83661.90000000001,3098.59,27,961231,97579.20000000004,2567.87,38,961231,Hl.m. Praha,Prague,0,0,0,0,0
2242,7,POPLATEK TYDNE,930225,1993,3,2715,2715,OWNER,570704,7,1957,4,7,M,39,30,567584.9000000001,23649.37,24,961231,550097.0,10578.79,52,961231,Melnik,central Bohemia,0,0,0,gold,1
197,1,POPLATEK MESICNE,930225,1993,3,239,239,OWNER,745910,1,1974,10,9,F,22,20,283502.9,11812.62,24,961231,297983.19999999995,7640.59,39,961231,Hl.m. Praha,Prague,0,0,0,0,0
496,69,POPLATEK MESICNE,930226,1993,3,596,596,OWNER,481024,69,1948,24,10,M,48,40,79844.20000000001,2851.58,28,961231,80859.20000000001,1972.18,41,961231,Jesenik,north Moravia,0,0,0,0,0
2,1,POPLATEK MESICNE,930226,1993,3,2,2,OWNER,450204,1,1945,4,2,M,51,50,288542.9,9949.76,29,961231,274574.2,4903.11,56,961231,Hl.m. Praha,Prague,0,0,0,0,0
7401,1,POPLATEK MESICNE,930226,1993,3,8865,9173,OWNER,450204,1,1945,4,2,M,51,50,288494.50000000006,9948.09,29,961231,276374.2,4935.25,56,961231,Hl.m. Praha,Prague,0,0,0,0,0
2486,1,POPLATEK MESICNE,930227,1993,3,3001,3001,OWNER,581007,1,1958,7,10,M,38,30,567288.0,16684.94,34,961231,542883.1999999998,9694.34,56,961231,Hl.m. Praha,Prague,0,0,0,0,0
428,1,POPLATEK MESICNE,930227,1993,3,515,515,OWNER,320526,1,1932,26,5,M,64,60,80982.3,3374.26,24,961231,63229.19999999998,1756.37,36,961231,Hl.m. Praha,Prague,0,0,0,0,0
3651,23,POPLATEK MESICNE,930227,1993,3,4402,4402,OWNER,290411,23,1929,11,4,M,67,60,62145.899999999994,2589.41,24,961231,51951.19999999999,1443.09,36,961231,Cheb,west Bohemia,0,0,0,0,0
1775,17,POPLATEK MESICNE,930227,1993,3,2152,2152,OWNER,295907,17,1929,7,9,F,67,60,84041.6,3501.73,24,961231,92651.20000000001,2014.16,46,961231,Pelhrimov,south Bohemia,0,0,0,0,0
1688,70,POPLATEK MESICNE,930227,1993,3,2049,2049,OWNER,270220,70,1927,20,2,M,69,60,66311.99999999999,2763.0,24,961231,65293.19999999999,1674.18,39,961231,Karvina,north Moravia,0,0,0,0,0
361,51,POPLATEK MESICNE,930227,1993,3,439,439,OWNER,685912,51,1968,12,9,F,28,20,309860.0,12910.83,24,961231,312023.19999999995,4952.75,63,961231,Trutnov,east Bohemia,0,0,0,0,0
1829,43,POPLATEK MESICNE,930227,1993,3,2218,2218,OWNER,681108,43,1968,8,11,M,28,20,97856.3,4077.35,24,961231,68483.2,2209.14,31,961231,Hradec Kralove,east Bohemia,0,0,0,0,0
1575,1,POPLATEK MESICNE,930227,1993,3,1908,1908,OWNER,200117,33,1920,17,1,M,76,70,66248.2,2760.34,24,961231,72021.20000000001,1714.79,42,961231,Decin,north Bohemia,0,0,0,0,0
9203,70,POPLATEK MESICNE,930227,1993,3,11023,11331,OWNER,446214,70,1944,14,12,F,52,50,434735.69999999995,11749.61,37,961231,464275.19999999984,11323.79,41,961231,Karvina,north Moravia,0,0,0,gold,1
3008,72,POPLATEK MESICNE,930227,1993,3,3633,3633,OWNER,331014,72,1933,14,10,M,63,60,84788.39999999998,3532.85,24,961231,70365.20000000001,1599.21,44,961231,Olomouc,north Moravia,0,0,0,0,0
239,69,POPLATEK TYDNE,930301,1993,3,289,289,OWNER,580327,54,1958,27,3,M,38,30,803808.4000000003,19605.08,41,961231,804472.0,9577.05,84,961231,Brno - mesto,south Moravia,0,0,0,0,0
3302,21,POPLATEK MESICNE,930302,1993,3,3994,3994,OWNER,655131,21,1965,31,1,F,31,30,47064.100000000006,1622.9,29,961231,59205.19999999999,858.05,69,961231,Tabor,south Bohemia,0,0,0,0,0
415,25,POPLATEK MESICNE,930303,1993,3,501,501,OWNER,371028,62,1937,28,10,M,59,50,176332.8,6782.03,26,961231,179375.20000000004,3816.49,47,961231,Uherske Hradiste,south Moravia,0,0,0,0,0
3513,20,POPLATEK MESICNE,930303,1993,3,4241,4241,OWNER,505330,20,1950,30,3,F,46,40,254673.59999999998,10186.94,25,961231,229219.20000000004,4167.62,55,961231,Strakonice,south Bohemia,0,0,0,0,0
4134,7,POPLATEK MESICNE,930303,1993,3,4979,4979,OWNER,370628,7,1937,28,6,M,59,50,186567.7,7462.71,25,961231,200648.20000000004,5422.92,37,961231,Melnik,central Bohemia,0,0,0,0,0
1077,14,POPLATEK MESICNE,930303,1993,3,1292,1292,OWNER,770428,14,1977,28,4,M,19,10,80784.7,2376.02,34,961231,69925.19999999998,2118.95,33,961231,Ceske Budejovice,south Bohemia,0,0,0,0,0
1713,43,POPLATEK MESICNE,930303,1993,3,2078,2078,OWNER,785803,10,1978,3,8,F,18,10,42802.20000000001,1528.65,28,961231,43175.19999999999,1660.58,26,961231,Praha - vychod,central Bohemia,0,0,0,0,0
1378,59,POPLATEK MESICNE,930304,1993,3,1668,1668,OWNER,495817,20,1949,17,8,F,47,40,320484.4,13353.52,24,961231,310563.19999999995,3611.2,86,961231,Strakonice,south Bohemia,0,0,0,0,0
2503,1,POPLATEK MESICNE,930305,1993,3,3021,3021,OWNER,610824,1,1961,24,8,M,35,30,127934.30000000002,4920.55,26,961231,134203.20000000004,3121.0,43,961231,Hl.m. Praha,Prague,0,0,0,0,0
559,46,POPLATEK MESICNE,930305,1993,3,672,672,OWNER,296109,46,1929,9,11,F,67,60,68933.0,2872.21,24,961231,74405.2,1814.76,41,961231,Nachod,east Bohemia,0,0,0,0,0
6555,38,POPLATEK TYDNE,930305,1993,3,7914,7914,OWNER,666024,38,1966,24,10,F,30,30,135687.69999999998,5653.65,24,961231,152871.0,4131.65,37,961231,Louny,north Bohemia,0,0,0,0,0
744,42,POPLATEK MESICNE,930306,1993,3,892,892,OWNER,225524,42,1922,24,5,F,74,70,69721.7,2905.07,24,961231,78735.20000000001,1874.65,42,961231,Havlickuv Brod,east Bohemia,0,0,0,0,0
882,9,POPLATEK MESICNE,930306,1993,3,1062,1062,OWNER,750108,16,1975,8,1,M,21,20,151786.6,6324.44,24,961231,153267.20000000004,3483.35,44,961231,Jindrichuv Hradec,south Bohemia,0,0,0,0,0
86,54,POPLATEK MESICNE,930307,1993,3,102,102,OWNER,585910,74,1958,10,9,F,38,30,39900.7,1662.53,24,961231,36109.19999999999,722.18,50,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
1126,56,POPLATEK MESICNE,930308,1993,3,1352,1352,OWNER,715401,54,1971,1,4,F,25,20,82401.8,2746.73,30,961231,68867.19999999998,1679.69,41,961231,Brno - mesto,south Moravia,0,0,0,0,0
2666,49,POPLATEK MESICNE,930308,1993,3,3218,3218,OWNER,651216,49,1965,16,12,M,31,30,35696.799999999996,1487.37,24,961231,42133.19999999999,810.25,52,961231,Semily,east Bohemia,0,0,0,0,0
944,70,POPLATEK MESICNE,930308,1993,3,1138,1138,OWNER,705930,70,1970,30,9,F,26,20,222781.80000000002,9282.58,24,961231,225207.20000000004,4504.14,50,961231,Karvina,north Moravia,0,0,0,0,0
1545,1,POPLATEK MESICNE,930308,1993,3,1874,1874,OWNER,461020,1,1946,20,10,M,50,50,86784.1,3773.22,23,961231,93619.20000000001,2080.43,45,961231,Hl.m. Praha,Prague,0,0,0,0,0
2453,1,POPLATEK MESICNE,930308,1993,3,2962,2962,OWNER,381110,1,1938,10,11,M,58,50,40555.49999999999,1689.81,24,961231,39625.19999999999,1320.84,30,961231,Hl.m. Praha,Prague,0,0,0,0,0
3734,43,POPLATEK MESICNE,930308,1993,3,4506,4506,OWNER,546130,11,1954,30,11,F,42,40,71784.4,2658.68,27,961231,93375.20000000001,2829.55,33,961231,Praha - zapad,central Bohemia,0,0,0,0,0
3935,23,POPLATEK MESICNE,930308,1993,3,4745,4745,OWNER,485804,68,1948,4,8,F,48,40,294538.50000000006,11328.4,26,961231,289068.2,3568.74,81,961231,Frydek - Mistek,north Moravia,0,0,0,0,0
396,21,POPLATEK MESICNE,930308,1993,3,478,478,OWNER,780621,21,1978,21,6,M,18,10,304948.4,12706.18,24,961231,304239.19999999995,3579.28,85,961231,Tabor,south Bohemia,0,0,0,0,0
2694,7,POPLATEK MESICNE,930308,1993,3,3251,3251,OWNER,626228,52,1962,28,12,F,34,30,250346.19999999998,8344.87,30,961231,242699.20000000004,4494.43,54,961231,Usti nad Orlici,east Bohemia,0,0,0,0,0
4596,74,POPLATEK MESICNE,930309,1993,3,5539,5539,OWNER,350605,74,1935,5,6,M,61,60,289534.60000000003,11581.38,25,961231,260895.20000000004,7454.15,35,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
2489,72,POPLATEK MESICNE,930309,1993,3,3005,3005,OWNER,310629,43,1931,29,6,M,65,60,70356.59999999999,2931.52,24,961231,78263.2,2059.56,38,961231,Hradec Kralove,east Bohemia,0,0,0,0,0
2895,19,POPLATEK MESICNE,930309,1993,3,3499,3499,OWNER,690316,19,1969,16,3,M,27,20,237346.09999999998,9889.42,24,961231,244931.20000000004,5102.73,48,961231,Prachatice,south Bohemia,0,0,0,0,0
317,76,POPLATEK MESICNE,930310,1993,3,387,387,OWNER,270606,76,1927,6,6,M,69,60,72533.5,3022.23,24,961231,62401.19999999998,1642.14,38,961231,Sumperk,north Moravia,0,0,0,0,0
2555,53,POPLATEK MESICNE,930310,1993,3,3085,3085,OWNER,465629,62,1946,29,6,F,50,50,250364.3,10431.85,24,961231,240995.20000000004,3950.74,61,961231,Uherske Hradiste,south Moravia,0,0,0,0,0
494,60,POPLATEK MESICNE,930311,1993,3,593,593,OWNER,545710,60,1954,10,7,F,42,40,226258.60000000003,9837.33,23,961231,260029.20000000007,4727.8,55,961231,Prostejov,south Moravia,0,0,0,0,0
2219,60,POPLATEK MESICNE,930311,1993,3,2688,2688,OWNER,676024,60,1967,24,10,F,29,20,589849.5,13717.43,43,961231,555509.1999999998,12344.65,45,961231,Prostejov,south Moravia,0,0,0,0,0
2581,72,POPLATEK MESICNE,930311,1993,3,3115,3115,OWNER,611130,72,1961,30,11,M,35,30,260583.6,10423.34,25,961231,252603.20000000004,5052.06,50,961231,Olomouc,north Moravia,0,0,0,0,0
112,6,POPLATEK MESICNE,930312,1993,3,134,134,OWNER,320118,6,1932,18,1,M,64,60,79902.2,3329.26,24,961231,78417.20000000001,2119.38,37,961231,Kutna Hora,central Bohemia,0,0,0,0,0
3674,38,POPLATEK MESICNE,930312,1993,3,4428,4428,OWNER,540309,38,1954,9,3,M,42,40,673060.6999999998,15652.57,43,961231,683260.1999999998,10047.94,68,961231,Louny,north Bohemia,0,0,0,0,0
2039,44,POPLATEK MESICNE,930312,1993,3,2475,2475,OWNER,825202,44,1982,2,2,F,14,10,107151.49999999997,5357.57,20,961231,114875.20000000004,3481.07,33,961231,Chrudim,east Bohemia,0,0,0,0,0
2712,9,POPLATEK MESICNE,930312,1993,3,3272,3272,OWNER,205718,9,1920,18,7,F,76,70,80756.1,3364.84,24,961231,90477.20000000001,2010.6,45,961231,Nymburk,central Bohemia,0,0,0,0,0
395,1,POPLATEK MESICNE,930312,1993,3,476,476,OWNER,475601,1,1947,1,6,F,49,40,288908.8,12037.87,24,961231,296919.2,5119.3,58,961231,Hl.m. Praha,Prague,0,0,0,0,0
2974,9,POPLATEK MESICNE,930313,1993,3,3591,3591,OWNER,300928,74,1930,28,9,M,66,60,69091.9,2878.83,24,961231,64387.19999999999,1609.68,40,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
123,21,POPLATEK MESICNE,930313,1993,3,147,147,OWNER,336102,21,1933,2,11,F,63,60,58855.9,2452.33,24,961231,58307.19999999998,1534.4,38,961231,Tabor,south Bohemia,0,0,0,0,0
9640,1,POPLATEK MESICNE,930313,1993,3,11558,11866,OWNER,370902,1,1937,2,9,M,59,50,271585.0,8487.03,32,961231,255696.8,4333.84,59,961231,Hl.m. Praha,Prague,0,0,0,0,0
3108,53,POPLATEK MESICNE,930314,1993,3,3758,3758,OWNER,635914,53,1963,14,9,F,33,30,37463.09999999999,1560.96,24,961231,38869.19999999999,863.76,45,961231,Blansko,south Moravia,0,0,0,0,0
2508,34,POPLATEK MESICNE,930314,1993,3,3028,3028,OWNER,325423,34,1932,23,4,F,64,60,52112.600000000006,2171.36,24,961231,61171.19999999999,1529.28,40,961231,Chomutov,north Bohemia,0,0,0,0,0
2458,40,POPLATEK TYDNE,930314,1993,3,2968,2968,OWNER,620824,40,1962,24,8,M,34,30,338400.9,14100.04,24,961231,336506.0,10855.03,31,961231,Teplice,north Bohemia,0,0,0,0,0
588,66,POPLATEK MESICNE,930314,1993,3,706,706,OWNER,480805,1,1948,5,8,M,48,40,101070.4,3743.35,27,961231,112903.20000000003,1710.65,66,961231,Hl.m. Praha,Prague,0,0,0,0,0
7231,10,POPLATEK MESICNE,930314,1993,3,8726,8726,OWNER,530810,10,1953,10,8,M,43,40,530110.5000000001,16063.95,33,961231,507906.19999999995,11041.44,46,961231,Praha - vychod,central Bohemia,0,0,0,0,0
6701,49,POPLATEK TYDNE,930315,1993,3,8091,8091,OWNER,710210,5,1971,10,2,M,25,20,1040784.7000000001,24204.3,43,961231,1020970.2,16467.26,62,961231,Kolin,central Bohemia,0,0,0,0,0
3883,72,POPLATEK MESICNE,930315,1993,3,4680,4680,OWNER,795524,72,1979,24,5,F,17,10,81569.29999999999,1812.65,45,961231,99475.20000000004,3108.6,32,961231,Olomouc,north Moravia,0,0,0,0,0
222,37,POPLATEK MESICNE,930315,1993,3,267,267,OWNER,670612,37,1967,12,6,M,29,20,449492.4,18728.85,24,961231,446223.19999999995,11441.62,39,961231,Litomerice,north Bohemia,0,0,0,classic,1
2497,65,POPLATEK MESICNE,930316,1993,3,3015,3015,OWNER,520229,73,1952,29,2,M,44,40,78873.7,3033.6,26,961231,78135.20000000001,2232.43,35,961231,Opava,north Moravia,0,0,0,0,0
1372,1,POPLATEK MESICNE,930316,1993,3,1660,1660,OWNER,826211,1,1982,11,12,F,14,10,96817.7,2305.18,42,961231,84275.2,2407.86,35,961231,Hl.m. Praha,Prague,0,0,0,0,0
3835,50,POPLATEK MESICNE,930316,1993,3,4622,4622,OWNER,725525,50,1972,25,5,F,24,20,190023.89999999997,7600.96,25,961231,195583.20000000004,3556.06,55,961231,Svitavy,east Bohemia,0,0,0,0,0
7445,64,POPLATEK MESICNE,930318,1993,3,8918,9226,OWNER,396225,64,1939,25,12,F,57,50,914403.3999999999,16625.52,55,961231,860166.3999999998,12466.18,69,961231,Zlin,south Moravia,0,0,0,0,0
